150085	112
126223	112
116141	112
371549	111
352638	111
351086	111
320885	111
298062	111
295260	111
283641	111
281890	111
257219	111
244822	111
243993	111
236518	111
234204	111
216147	111
191217	111
18144	111
161424	111
12006	111
109237	111
94039	110
79400	110
59346	110
47671	110
372548	110
347528	110
34751	110
346704	110
332572	110
295975	110
283349	110
280864	110
273606	110
265337	110
227739	110
21662	110
212050	110
193164	110
15925	110
154711	110
144637	110
70417	109
54022	109
370393	109
367757	109
359166	109
356702	109
351667	109
350994	109
32715	109
304906	109
282688	109
281370	109
280887	109
259805	109
232276	109
145885	109
137338	109
13632	109
136172	109
122059	109
118539	109
118213	109
101230	109
98814	108
97182	108
93114	108
89219	108
68638	108
56863	108
49321	108
48148	108
374910	108
344162	108
320763	108
299879	108
239691	108
219197	108
142553	108
108813	108
63199	107
346849	107
308142	107
303878	107
294764	107
272065	107
229648	107
197056	107
183960	107
129083	107
110636	107
78960	106
70196	106
57945	106
40656	106
370852	106
345130	106
343963	106
339307	106
302975	106
295970	106
287399	106
277497	106
269990	106
251822	106
238403	106
215027	106
199248	106
178288	106
148266	106
146079	106
129546	106
107400	106
94933	105
87499	105
87354	105
80292	105
68830	105
60293	105
384613	105
380820	105
367063	105
360605	105
359810	105
352277	105
347437	105
314360	105
297678	105
294369	105
294197	105
278925	105
255658	105
252619	105
248433	105
246767	105
228633	105
210582	105
200227	105
185139	105
167378	105
156127	105
152516	105
133033	105
128490	105
115427	105
69290	104
372926	104
35067	104
331120	104
328841	104
324506	104
291779	104
281798	104
270854	104
261781	104
255690	104
237609	104
224596	104
205666	104
203938	104
154377	104
126407	104
125710	104
109906	104
101578	104
91546	103
78425	103
59066	103
53210	103
42773	103
382678	103
332301	103
304153	103
272062	103
240134	103
234180	103
173028	103
165467	103
151970	103
149782	103
135668	103
133301	103
94452	102
82595	102
76614	102
48941	102
42633	102
360596	102
34025	102
335241	102
330448	102
300682	102
258567	102
251603	102
235456	102
22177	102
202261	102
184301	102
169297	102
167791	102
156772	102
155518	102
139159	102
113662	102
77550	101
76347	101
6885	101
351922	101
351545	101
347711	101
346886	101
343269	101
328566	101
304210	101
299159	101
285713	101
283408	101
266876	101
265906	101
260193	101
25807	101
242586	101
231314	101
230365	101
226199	101
217095	101
202253	101
193937	101
16612	101
13067	101
126716	101
125078	101
124025	101
123626	101
116940	101
105541	101
95916	100
55011	100
39994	100
384758	100
329670	100
30838	100
300006	100
281651	100
245525	100
239108	100
222446	100
220336	100
219095	100
213061	100
212300	100
207117	100
156317	100
145253	100
126233	100
96180	99
7658	99
44504	99
365157	99
359966	99
324465	99
312600	99
301621	99
292483	99
289847	99
264907	99
24457	99
218417	99
215165	99
212406	99
171482	99
160067	99
145766	99
139386	99
115196	99
100678	99
94604	98
63735	98
47950	98
41965	98
370717	98
369155	98
368893	98
364020	98
363691	98
353986	98
351678	98
334075	98
33341	98
293768	98
292840	98
279653	98
279602	98
260803	98
255764	98
253689	98
246304	98
246103	98
237757	98
219562	98
217720	98
21512	98
202274	98
200054	98
179938	98
142191	98
100635	98
96952	97
9655	97
94416	97
78016	97
74606	97
69650	97
363167	97
363105	97
342391	97
341367	97
337757	97
330454	97
314837	97
311512	97
286658	97
284409	97
283951	97
269628	97
25568	97
249325	97
247009	97
243770	97
233686	97
230466	97
222991	97
200864	97
199376	97
186919	97
186669	97
178632	97
173037	97
172538	97
167537	97
165921	97
1633	97
158031	97
146071	97
137754	97
12726	97
114203	97
101818	97
100751	97
94868	96
89576	96
82172	96
74329	96
47688	96
384151	96
354134	96
353325	96
351420	96
34166	96
341056	96
340684	96
340401	96
327962	96
327872	96
320067	96
319852	96
307488	96
286747	96
282623	96
280952	96
262875	96
260046	96
256655	96
255548	96
24400	96
240236	96
238609	96
226490	96
219994	96
210828	96
194511	96
18848	96
187545	96
168397	96
158646	96
153049	96
129149	96
91536	95
86649	95
52449	95
45962	95
40476	95
37134	95
36390	95
358792	95
355669	95
332878	95
31189	95
300088	95
278813	95
276403	95
266113	95
258631	95
255959	95
255453	95
242252	95
241283	95
236812	95
227761	95
212037	95
196283	95
193289	95
170830	95
143064	95
141547	95
13896	95
119610	95
111713	95
111132	95
110018	95
109532	95
10662	95
10189	95
98200	94
75410	94
67450	94
65973	94
41093	94
39781	94
377000	94
348876	94
335987	94
334820	94
331405	94
326086	94
318105	94
317220	94
29912	94
283925	94
276551	94
250938	94
244142	94
241330	94
234280	94
221516	94
217801	94
217681	94
207792	94
191399	94
183736	94
179837	94
179163	94
17703	94
175681	94
154498	94
147920	94
141588	94
135233	94
133581	94
123199	94
120991	94
100234	94
90812	93
64930	93
63871	93
63559	93
58957	93
45076	93
382564	93
379542	93
367753	93
354976	93
347469	93
341674	93
337815	93
289484	93
274793	93
269566	93
259459	93
2350	93
227759	93
216979	93
20811	93
188006	93
187467	93
184820	93
171191	93
170327	93
170309	93
169415	93
157330	93
127785	93
125965	93
115487	93
109790	93
104800	93
100771	93
83193	92
71116	92
56205	92
378221	92
373978	92
363163	92
35814	92
350561	92
332583	92
330821	92
323044	92
320899	92
306276	92
295238	92
294133	92
287231	92
283447	92
278921	92
278229	92
275340	92
268152	92
261890	92
251206	92
247218	92
230581	92
202903	92
180115	92
176468	92
174233	92
171004	92
14487	92
14395	92
132846	92
116818	92
107112	92
9940	91
98264	91
93349	91
91666	91
9130	91
68910	91
64379	91
38668	91
373901	91
362262	91
35631	91
351989	91
345128	91
333767	91
318887	91
310047	91
309632	91
300485	91
29410	91
293464	91
265706	91
261102	91
255165	91
240580	91
228975	91
225316	91
178012	91
166750	91
147056	91
14477	91
131968	91
12500	91
121379	91
116070	91
111229	91
1069	91
102260	91
93347	90
82162	90
62838	90
55411	90
50428	90
42608	90
370800	90
364583	90
347669	90
318259	90
317669	90
304654	90
302328	90
287108	90
277873	90
269264	90
268810	90
252156	90
249419	90
238649	90
227803	90
225664	90
224645	90
215344	90
206339	90
204381	90
198275	90
194970	90
193298	90
192478	90
172219	90
168483	90
149980	90
140505	90
124849	90
110606	90
104400	90
94968	89
89115	89
74188	89
72880	89
71024	89
5897	89
56393	89
45432	89
373907	89
371120	89
357689	89
339093	89
33002	89
299846	89
297895	89
280972	89
271046	89
257665	89
256934	89
254212	89
249949	89
23878	89
225531	89
208827	89
170546	89
167161	89
148998	89
126549	89
118490	89
98418	88
84573	88
80562	88
68160	88
49584	88
374400	88
372040	88
365317	88
360413	88
343454	88
341690	88
334808	88
331166	88
327270	88
326061	88
317509	88
312217	88
306523	88
302629	88
286381	88
284732	88
268331	88
263037	88
243257	88
229925	88
229233	88
213170	88
200471	88
176803	88
174407	88
171968	88
168493	88
160999	88
160807	88
129301	88
127886	88
126802	88
125482	88
124663	88
106731	88
106355	88
105678	88
103868	88
102470	88
77553	87
76340	87
66879	87
64974	87
64633	87
62080	87
59573	87
55641	87
5363	87
371171	87
354666	87
317279	87
315331	87
309576	87
279781	87
275870	87
273722	87
267934	87
246904	87
225353	87
200668	87
17612	87
175884	87
173029	87
15338	87
136209	87
129411	87
127743	87
117854	87
98973	86
98202	86
91590	86
83410	86
73487	86
7016	86
65707	86
53884	86
41362	86
37769	86
353847	86
353675	86
338648	86
33694	86
333265	86
313653	86
311698	86
297005	86
296896	86
295289	86
274281	86
26982	86
266846	86
262356	86
248656	86
24143	86
234729	86
226716	86
224474	86
221355	86
221158	86
218258	86
216742	86
213963	86
203980	86
20186	86
200145	86
182053	86
172741	86
163050	86
153712	86
152114	86
151440	86
138790	86
132946	86
13268	86
104539	86
97495	85
75784	85
60604	85
52099	85
384698	85
373324	85
354323	85
344674	85
328904	85
311150	85
307387	85
296284	85
293197	85
285890	85
280350	85
263057	85
259495	85
246452	85
244742	85
229120	85
222159	85
218640	85
20994	85
20248	85
201204	85
199810	85
19609	85
195838	85
187518	85
182570	85
181253	85
169342	85
147294	85
137832	85
128232	85
118196	85
110212	85
107557	85
96756	84
96107	84
8990	84
69323	84
62278	84
58366	84
56223	84
54727	84
385877	84
380811	84
364153	84
352561	84
345155	84
340070	84
321071	84
301404	84
293389	84
284278	84
277798	84
248651	84
214436	84
205254	84
19930	84
198718	84
180683	84
179797	84
173081	84
16228	84
158537	84
151600	84
125823	84
11502	84
111618	84
103968	84
103044	84
8503	83
82612	83
67088	83
64763	83
63478	83
5767	83
48332	83
45620	83
44713	83
43327	83
384377	83
367513	83
348185	83
341347	83
33665	83
327281	83
323259	83
315211	83
315061	83
313332	83
313281	83
273793	83
252321	83
241119	83
228032	83
222403	83
220829	83
220325	83
214170	83
209166	83
19969	83
191280	83
190327	83
188772	83
187156	83
183266	83
18225	83
174915	83
172599	83
171752	83
165623	83
141165	83
133058	83
123295	83
121753	83
121402	83
121349	83
110132	83
96291	82
85724	82
7530	82
70952	82
69254	82
65249	82
59095	82
51433	82
380889	82
378392	82
372808	82
370081	82
357396	82
350101	82
344277	82
344167	82
342436	82
335165	82
334505	82
331922	82
325679	82
297237	82
275116	82
264168	82
261870	82
248248	82
247881	82
247342	82
246092	82
244283	82
240955	82
226114	82
225618	82
22065	82
20175	82
180567	82
173313	82
162571	82
152913	82
149256	82
141993	82
141133	82
123287	82
116467	82
109680	82
104739	82
97389	81
94893	81
9065	81
60857	81
58049	81
54107	81
43693	81
40812	81
3858	81
36433	81
336929	81
33158	81
324208	81
317235	81
310936	81
305317	81
289577	81
222262	81
220482	81
21976	81
204633	81
203838	81
200739	81
198838	81
197230	81
195885	81
191121	81
185392	81
181765	81
178499	81
165972	81
165766	81
153373	81
142594	81
13213	81
130784	81
129552	81
123254	81
11963	81
114617	81
103220	81
102507	81
100347	81
77272	80
66239	80
64997	80
49639	80
385211	80
383438	80
381087	80
374653	80
366916	80
355797	80
309508	80
304549	80
3019	80
2907	80
281860	80
278036	80
267405	80
259301	80
226861	80
225655	80
212842	80
212364	80
210868	80
208409	80
202596	80
18507	80
159717	80
144182	80
141556	80
140601	80
139727	80
137461	80
136178	80
12547	80
118116	80
114036	80
104439	80
100928	80
96685	79
9598	79
82461	79
73612	79
68925	79
63362	79
6241	79
58446	79
49297	79
44946	79
384460	79
377661	79
375760	79
372936	79
36930	79
318572	79
315799	79
314460	79
306978	79
298505	79
289648	79
288730	79
285251	79
278638	79
278475	79
256559	79
25085	79
240848	79
237768	79
229042	79
215189	79
206465	79
200099	79
194837	79
188145	79
183443	79
182238	79
180379	79
17136	79
166723	79
163128	79
156222	79
144962	79
142187	79
123000	79
121910	79
121132	79
102039	79
101564	79
101448	79
92470	78
86653	78
84416	78
71467	78
65272	78
62668	78
58486	78
55388	78
54661	78
353041	78
35075	78
343266	78
336042	78
335468	78
331231	78
330632	78
319730	78
315561	78
312438	78
3091	78
305223	78
304123	78
300137	78
281916	78
262350	78
252048	78
239858	78
227162	78
224872	78
222235	78
213796	78
211216	78
208365	78
207585	78
206336	78
199621	78
19551	78
175679	78
171734	78
16922	78
167741	78
16503	78
158514	78
150760	78
147132	78
145808	78
134667	78
131320	78
128736	78
128406	78
119712	78
108403	78
107456	78
103014	78
100950	78
9521	77
87197	77
76303	77
69220	77
62917	77
62770	77
57351	77
51658	77
46517	77
38664	77
380623	77
366296	77
350944	77
346973	77
341705	77
336745	77
326986	77
319203	77
316679	77
310525	77
303046	77
302516	77
296375	77
294610	77
279664	77
275906	77
26439	77
264340	77
254728	77
246782	77
246094	77
244482	77
23965	77
231973	77
218737	77
214440	77
210782	77
210067	77
206667	77
198937	77
198460	77
195389	77
193873	77
182616	77
175101	77
168974	77
167900	77
164664	77
162401	77
157523	77
13863	77
124442	77
96207	76
95044	76
92723	76
852	76
6858	76
64517	76
61854	76
48349	76
48157	76
48040	76
42945	76
38717	76
384490	76
381473	76
380921	76
358016	76
343599	76
332088	76
32613	76
324780	76
323987	76
320967	76
320206	76
314160	76
290037	76
289428	76
28791	76
284495	76
282605	76
280776	76
280098	76
277295	76
273412	76
26364	76
260345	76
252598	76
252208	76
248303	76
245748	76
240881	76
237048	76
23536	76
209298	76
206906	76
196160	76
186227	76
185976	76
185859	76
185552	76
159461	76
154965	76
15488	76
154501	76
145289	76
142859	76
139762	76
139227	76
132011	76
108011	76
106132	76
90172	75
85685	75
75675	75
66499	75
6088	75
39077	75
370603	75
366911	75
350184	75
342771	75
31513	75
313846	75
313455	75
312888	75
309773	75
295585	75
293872	75
283625	75
258598	75
257546	75
242800	75
23977	75
239029	75
234666	75
234480	75
234107	75
228776	75
221956	75
220796	75
219472	75
217518	75
206101	75
205679	75
204980	75
202918	75
202147	75
195856	75
183136	75
179478	75
157506	75
154765	75
152112	75
135289	75
129502	75
125010	75
104805	75
100835	75
98736	74
96518	74
